eye_blink_rate,yawning_rate,lane_departure_without_signal,head_nodding_off,sudden_stearing_movement,drugs,medication,sleep_duration,tiredness,outcome,class
17,2,1,1,1,1,1,6,7,5.15,1
18,0,1,1,1,1,1,8,5,4.85,0
17,4,1,1,1,1,1,7,2,4.45,0
21,2,1,1,1,1,1,4,8,5.550000000000001,1
19,2,1,1,1,1,1,5,8,5.45,1
16,2,1,1,1,1,1,8,7,5.25,1
14,0,1,1,1,1,1,5,9,4.95,0
17,4,1,1,1,1,1,7,7,5.45,1
21,3,1,1,1,1,1,5,6,5.3500000000000005,1
17,4,1,1,1,1,1,5,6,5.050000000000001,1
15,2,1,1,1,1,1,3,2,3.65,0
21,4,1,1,1,1,1,7,8,6.050000000000001,1
13,4,1,1,1,1,1,5,4,4.25,0
13,3,1,1,1,1,1,5,3,3.95,0
19,2,1,1,1,1,1,4,6,4.95,0
15,0,1,1,1,1,1,8,2,3.9499999999999997,0
13,1,1,1,1,1,1,4,4,3.8500000000000005,0
21,0,1,1,1,1,1,8,6,5.3500000000000005,1
17,2,1,1,1,1,1,7,4,4.65,0
15,3,1,1,1,1,1,7,8,5.35,1
15,0,1,1,1,1,1,7,4,4.25,0
19,0,1,1,1,1,1,5,2,4.050000000000001,0
19,4,1,1,1,1,1,4,3,4.550000000000001,0
19,2,1,1,1,1,1,5,9,5.65,1
21,2,1,1,1,1,1,6,9,5.95,1
17,4,1,1,1,1,1,4,2,4.15,0
20,4,1,1,1,1,1,4,9,5.85,1
14,1,1,1,1,1,1,8,9,5.35,1
15,2,1,1,1,1,1,5,3,4.050000000000001,0
20,0,1,1,1,1,1,7,7,5.3500000000000005,1
17,4,1,1,1,1,1,4,5,4.75,0
14,2,1,1,1,1,1,3,5,4.15,0
14,3,1,1,1,1,1,3,2,3.65,0
17,1,1,1,1,1,1,3,3,3.9500000000000006,0
20,2,1,1,1,1,1,5,8,5.550000000000001,1
19,4,1,1,1,1,1,3,3,4.450000000000001,0
20,2,1,1,1,1,1,7,6,5.3500000000000005,1
15,0,1,1,1,1,1,3,3,3.65,0
14,1,1,1,1,1,1,5,9,5.05,1
21,4,1,1,1,1,1,3,5,5.05,1
14,3,1,1,1,1,1,8,8,5.35,1
14,3,1,1,1,1,1,6,5,4.550000000000001,0
17,0,1,1,1,1,1,4,5,4.35,0
21,4,1,1,1,1,1,6,2,4.75,0
21,4,1,1,1,1,1,5,7,5.65,1
21,3,1,1,1,1,1,4,9,5.8500000000000005,1
15,1,1,1,1,1,1,4,8,4.85,0
13,1,1,1,1,1,1,6,4,4.050000000000001,0
18,2,1,1,1,1,1,7,3,4.550000000000001,0
12,0,1,1,1,1,1,6,9,4.8500000000000005,0
17,3,1,1,1,1,1,3,3,4.15,0
18,4,1,1,1,1,1,8,7,5.65,1
12,0,1,1,1,1,1,8,2,3.65,0
14,4,1,1,1,1,1,6,8,5.25,1
19,3,1,1,1,1,1,4,5,4.85,0
12,2,1,1,1,1,1,4,6,4.25,0
16,1,1,1,1,1,1,7,8,5.25,1
20,4,1,1,1,1,1,8,3,5.050000000000001,1
13,3,1,1,1,1,1,7,7,4.95,0
21,0,1,1,1,1,1,3,5,4.65,0
21,3,1,1,1,1,1,7,8,5.950000000000001,1
19,2,1,1,1,1,1,6,5,4.95,0
14,2,1,1,1,1,1,5,8,4.95,0
13,1,1,1,1,1,1,6,3,3.8500000000000005,0
20,4,1,1,1,1,1,7,2,4.75,0
13,3,1,1,1,1,1,4,9,5.05,1
12,2,1,1,1,1,1,8,8,5.050000000000001,1
13,3,1,1,1,1,1,5,7,4.75,0
21,1,1,1,1,1,1,8,9,6.05,1
15,3,1,1,1,1,1,4,3,4.05,0
15,3,1,1,1,1,1,4,8,5.05,1
19,4,1,1,1,1,1,3,8,5.450000000000001,1
16,2,1,1,1,1,1,6,8,5.25,1
16,2,1,1,1,1,1,6,8,5.25,1
18,3,1,1,1,1,1,4,4,4.55,0
17,1,1,1,1,1,1,7,9,5.550000000000001,1
15,2,1,1,1,1,1,4,8,4.95,0
13,0,1,1,1,1,1,8,8,4.949999999999999,0
16,1,1,1,1,1,1,3,7,4.65,0
16,0,1,1,1,1,1,5,7,4.75,0
18,1,1,1,1,1,1,5,9,5.45,1
21,0,1,1,1,1,1,5,8,5.45,1
13,4,1,1,1,1,1,8,4,4.55,0
18,1,1,1,1,1,1,5,8,5.25,1
20,3,1,1,1,1,1,3,4,4.6499999999999995,0
19,2,1,1,1,1,1,5,2,4.25,0
14,1,1,1,1,1,1,8,2,3.9499999999999997,0
20,0,1,1,1,1,1,4,2,4.05,0
14,0,1,1,1,1,1,5,3,3.7500000000000004,0
14,0,1,1,1,1,1,6,9,5.050000000000001,1
19,4,1,1,1,1,1,5,9,5.8500000000000005,1
18,2,1,1,1,1,1,5,4,4.55,0
19,4,1,1,1,1,1,5,4,4.8500000000000005,0
18,0,1,1,1,1,1,4,3,4.05,0
15,2,1,1,1,1,1,3,8,4.85,0
14,3,1,1,1,1,1,5,7,4.8500000000000005,0
13,0,1,1,1,1,1,3,9,4.6499999999999995,0
17,3,1,1,1,1,1,8,5,5.05,1
13,1,1,1,1,1,1,5,4,3.95,0
17,4,1,1,1,1,1,4,3,4.35,0
14,2,1,1,1,1,1,3,5,4.15,0
14,2,1,1,1,1,1,7,2,3.95,0
12,2,1,1,1,1,1,8,8,5.050000000000001,1
21,1,1,1,1,1,1,6,4,4.8500000000000005,0
12,0,1,1,1,1,1,5,4,3.75,0
17,0,1,1,1,1,1,3,2,3.65,0
18,4,1,1,1,1,1,7,4,4.95,0
14,0,1,1,1,1,1,5,5,4.15,0
18,1,1,1,1,1,1,7,3,4.450000000000001,0
21,2,1,1,1,1,1,6,2,4.550000000000001,0
17,1,1,1,1,1,1,3,8,4.950000000000001,0
19,2,1,1,1,1,1,3,3,4.25,0
21,3,1,1,1,1,1,7,7,5.750000000000001,1
14,1,1,1,1,1,1,4,5,4.15,0
18,0,1,1,1,1,1,3,9,5.1499999999999995,1
15,4,1,1,1,1,1,8,4,4.75,0
17,4,1,1,1,1,1,3,4,4.45,0
13,0,1,1,1,1,1,5,5,4.05,0
13,4,1,1,1,1,1,3,4,4.05,0
21,3,1,1,1,1,1,6,6,5.45,1
12,0,1,1,1,1,1,7,3,3.7500000000000004,0
20,4,1,1,1,1,1,3,3,4.550000000000001,0
18,3,1,1,1,1,1,5,5,4.85,0
18,0,1,1,1,1,1,8,8,5.449999999999999,1
12,0,1,1,1,1,1,7,2,3.5500000000000003,0
15,3,1,1,1,1,1,8,6,5.05,1
21,4,1,1,1,1,1,4,3,4.75,0
21,1,1,1,1,1,1,4,8,5.45,1
14,0,1,1,1,1,1,7,6,4.550000000000001,0
21,0,1,1,1,1,1,4,4,4.55,0
14,2,1,1,1,1,1,4,8,4.85,0
16,3,1,1,1,1,1,8,8,5.550000000000001,1
15,3,1,1,1,1,1,4,2,3.8499999999999996,0
18,4,1,1,1,1,1,7,4,4.95,0
21,0,1,1,1,1,1,3,8,5.25,1
21,4,1,1,1,1,1,3,8,5.65,1
20,3,1,1,1,1,1,8,9,6.1499999999999995,1
15,0,1,1,1,1,1,3,5,4.05,0
13,1,1,1,1,1,1,6,9,5.050000000000001,1
17,0,1,1,1,1,1,7,3,4.25,0
19,0,1,1,1,1,1,7,7,5.250000000000001,1
13,3,1,1,1,1,1,4,9,5.05,1
16,0,1,1,1,1,1,6,2,3.85,0
12,2,1,1,1,1,1,8,9,5.25,1
20,4,1,1,1,1,1,5,7,5.550000000000001,1
13,4,1,1,1,1,1,4,8,4.95,0
19,3,1,1,1,1,1,8,2,4.65,0
16,3,1,1,1,1,1,7,2,4.250000000000001,0
21,4,1,1,1,1,1,6,7,5.75,1
19,4,1,1,1,1,1,5,9,5.8500000000000005,1
12,1,1,1,1,1,1,3,2,3.2500000000000004,0
13,4,1,1,1,1,1,3,3,3.85,0
15,1,1,1,1,1,1,6,6,4.65,0
19,1,1,1,1,1,1,4,4,4.45,0
18,1,1,1,1,1,1,6,5,4.75,0
20,1,1,1,1,1,1,3,8,5.25,1
20,0,1,1,1,1,1,8,9,5.85,1
19,0,1,1,1,1,1,7,7,5.250000000000001,1
14,3,1,1,1,1,1,5,5,4.45,0
12,1,1,1,1,1,1,3,6,4.050000000000001,0
12,0,1,1,1,1,1,4,4,3.6500000000000004,0
14,1,1,1,1,1,1,7,6,4.65,0
20,2,1,1,1,1,1,5,5,4.95,0
21,1,1,1,1,1,1,6,5,5.050000000000001,1
15,1,1,1,1,1,1,7,7,4.95,0
16,0,1,1,1,1,1,4,5,4.25,0
16,3,1,1,1,1,1,7,9,5.65,1
14,1,1,1,1,1,1,3,4,3.8499999999999996,0
21,0,1,1,1,1,1,5,4,4.65,0
17,3,1,1,1,1,1,5,7,5.15,1
19,4,1,1,1,1,1,7,2,4.65,0
17,3,1,1,1,1,1,5,4,4.55,0
19,4,1,1,1,1,1,5,2,4.450000000000001,0
18,1,1,1,1,1,1,8,4,4.75,0
19,2,1,1,1,1,1,6,9,5.75,1
21,4,1,1,1,1,1,4,6,5.3500000000000005,1
16,0,1,1,1,1,1,5,6,4.550000000000001,0
20,1,1,1,1,1,1,5,4,4.65,0
12,1,1,1,1,1,1,7,6,4.450000000000001,0
20,1,1,1,1,1,1,4,6,4.95,0
13,0,1,1,1,1,1,5,2,3.4499999999999997,0
15,4,1,1,1,1,1,5,8,5.25,1
18,4,1,1,1,1,1,3,7,5.15,1
15,3,1,1,1,1,1,3,7,4.75,0
18,1,1,1,1,1,1,4,8,5.15,1
19,0,1,1,1,1,1,4,4,4.3500000000000005,0
20,0,1,1,1,1,1,4,2,4.05,0
14,1,1,1,1,1,1,4,6,4.35,0
13,1,1,1,1,1,1,3,7,4.3500000000000005,0
18,1,1,1,1,1,1,3,9,5.25,1
16,4,1,1,1,1,1,5,8,5.35,1
15,0,1,1,1,1,1,7,2,3.85,0
19,2,1,1,1,1,1,3,3,4.25,0
13,4,1,1,1,1,1,4,8,4.95,0
17,0,1,1,1,1,1,6,8,5.15,1
20,4,1,1,1,1,1,5,7,5.550000000000001,1
15,4,1,1,1,1,1,8,2,4.3500000000000005,0
17,2,1,1,1,1,1,5,2,4.050000000000001,0
20,0,1,1,1,1,1,7,9,5.75,1
15,4,1,1,1,1,1,7,2,4.25,0
12,1,1,1,1,1,1,8,3,3.9500000000000006,0
17,3,1,1,1,1,1,7,3,4.550000000000001,0
21,0,1,1,1,1,1,6,5,4.95,0
19,2,1,1,1,1,1,7,8,5.65,1
14,3,1,1,1,1,1,8,4,4.55,0
20,0,1,1,1,1,1,5,6,4.95,0
13,0,1,1,1,1,1,8,3,3.9499999999999997,0
15,1,1,1,1,1,1,4,4,4.05,0
20,2,1,1,1,1,1,6,2,4.450000000000001,0
20,0,1,1,1,1,1,4,7,5.05,1
14,1,1,1,1,1,1,3,2,3.4499999999999997,0
19,3,1,1,1,1,1,7,2,4.550000000000001,0
19,2,1,1,1,1,1,8,5,5.15,1
14,2,1,1,1,1,1,7,5,4.550000000000001,0
13,2,1,1,1,1,1,4,3,3.75,0
18,2,1,1,1,1,1,4,8,5.25,1
14,4,1,1,1,1,1,5,9,5.3500000000000005,1
21,1,1,1,1,1,1,5,5,4.95,0
19,2,1,1,1,1,1,8,2,4.550000000000001,0
20,3,1,1,1,1,1,7,7,5.65,1
15,1,1,1,1,1,1,7,8,5.15,1
18,3,1,1,1,1,1,3,4,4.45,0
19,2,1,1,1,1,1,8,2,4.550000000000001,0
20,0,1,1,1,1,1,3,5,4.55,0
17,3,1,1,1,1,1,4,7,5.05,1
20,3,1,1,1,1,1,3,6,5.05,1
16,3,1,1,1,1,1,6,7,5.15,1
21,4,1,1,1,1,1,5,5,5.25,1
18,0,1,1,1,1,1,5,3,4.15,0
19,0,1,1,1,1,1,6,3,4.3500000000000005,0
15,1,1,1,1,1,1,7,8,5.15,1
20,0,1,1,1,1,1,6,3,4.45,0
19,4,1,1,1,1,1,7,8,5.85,1
20,3,1,1,1,1,1,3,8,5.449999999999999,1
21,2,1,1,1,1,1,4,7,5.3500000000000005,1
12,1,1,1,1,1,1,3,9,4.65,0
16,3,1,1,1,1,1,5,5,4.65,0
21,4,1,1,1,1,1,3,3,4.65,0
18,0,1,1,1,1,1,5,3,4.15,0
14,2,1,1,1,1,1,4,9,5.05,1
20,2,1,1,1,1,1,6,2,4.450000000000001,0
16,4,1,1,1,1,1,8,9,5.85,1
19,1,1,1,1,1,1,6,6,5.050000000000001,1
19,3,1,1,1,1,1,5,5,4.95,0
19,3,1,1,1,1,1,5,5,4.95,0
12,4,1,1,1,1,1,8,8,5.25,1
16,4,1,1,1,1,1,6,7,5.25,1
21,1,1,1,1,1,1,6,4,4.8500000000000005,0
18,0,1,1,1,1,1,3,5,4.35,0
13,2,1,1,1,1,1,5,9,5.05,1
15,1,1,1,1,1,1,3,4,3.95,0
15,4,1,1,1,1,1,3,2,3.85,0
16,2,1,1,1,1,1,3,5,4.35,0
16,3,1,1,1,1,1,8,2,4.3500000000000005,0
15,2,1,1,1,1,1,5,4,4.25,0
13,4,1,1,1,1,1,6,2,3.95,0
21,1,1,1,1,1,1,5,7,5.3500000000000005,1
21,1,1,1,1,1,1,3,7,5.15,1
14,2,1,1,1,1,1,8,4,4.45,0
18,2,1,1,1,1,1,8,9,5.85,1
14,3,1,1,1,1,1,6,7,4.95,0
12,4,1,1,1,1,1,3,6,4.3500000000000005,0
12,4,1,1,1,1,1,6,3,4.050000000000001,0
17,4,1,1,1,1,1,8,2,4.550000000000001,0
19,1,1,1,1,1,1,8,2,4.45,0
20,0,1,1,1,1,1,7,5,4.95,0
18,2,1,1,1,1,1,5,4,4.55,0
13,0,1,1,1,1,1,7,5,4.25,0
18,0,1,1,1,1,1,7,8,5.35,1
19,1,1,1,1,1,1,3,8,5.15,1
18,0,1,1,1,1,1,7,6,4.95,0
14,4,1,1,1,1,1,5,4,4.3500000000000005,0
20,4,1,1,1,1,1,3,7,5.3500000000000005,1
19,0,1,1,1,1,1,8,3,4.550000000000001,0
20,3,1,1,1,1,1,5,5,5.05,1
15,2,1,1,1,1,1,5,5,4.45,0
17,4,1,1,1,1,1,6,6,5.15,1
14,3,1,1,1,1,1,4,2,3.75,0
20,4,1,1,1,1,1,3,6,5.15,1
19,3,1,1,1,1,1,8,5,5.25,1
13,2,1,1,1,1,1,7,6,4.65,0
19,3,1,1,1,1,1,6,2,4.450000000000001,0
15,0,1,1,1,1,1,3,2,3.4499999999999997,0
20,4,1,1,1,1,1,8,6,5.65,1
19,3,1,1,1,1,1,3,8,5.35,1
13,3,1,1,1,1,1,5,9,5.15,1
19,2,1,1,1,1,1,7,6,5.25,1
13,3,1,1,1,1,1,7,5,4.550000000000001,0
20,4,1,1,1,1,1,3,3,4.550000000000001,0
16,4,1,1,1,1,1,8,3,4.65,0
18,2,1,1,1,1,1,7,2,4.3500000000000005,0
14,0,1,1,1,1,1,3,2,3.35,0
12,4,1,1,1,1,1,4,9,5.05,1
16,4,1,1,1,1,1,5,8,5.35,1
18,0,1,1,1,1,1,7,9,5.55,1
21,2,1,1,1,1,1,5,7,5.450000000000001,1
15,2,1,1,1,1,1,4,3,3.95,0
12,0,1,1,1,1,1,5,9,4.75,0
18,4,1,1,1,1,1,3,4,4.55,0
21,4,1,1,1,1,1,5,5,5.25,1
13,2,1,1,1,1,1,3,4,3.8499999999999996,0
18,4,1,1,1,1,1,7,6,5.3500000000000005,1
15,2,1,1,1,1,1,6,7,4.95,0
13,0,1,1,1,1,1,6,4,3.95,0
14,2,1,1,1,1,1,3,5,4.15,0
19,2,1,1,1,1,1,5,5,4.85,0
20,4,1,1,1,1,1,8,6,5.65,1
17,2,1,1,1,1,1,4,8,5.15,1
16,2,1,1,1,1,1,5,7,4.95,0
20,3,1,1,1,1,1,8,2,4.75,0
12,2,1,1,1,1,1,8,6,4.65,0
15,4,1,1,1,1,1,6,2,4.15,0
16,2,1,1,1,1,1,7,8,5.35,1
19,4,1,1,1,1,1,3,6,5.050000000000001,1
19,0,1,1,1,1,1,8,3,4.550000000000001,0
20,2,1,1,1,1,1,6,8,5.65,1
21,3,1,1,1,1,1,8,4,5.25,1
17,4,1,1,1,1,1,6,2,4.3500000000000005,0
21,4,1,1,1,1,1,3,5,5.05,1
14,4,1,1,1,1,1,8,6,5.050000000000001,1
13,2,1,1,1,1,1,4,7,4.55,0
14,0,1,1,1,1,1,3,5,3.95,0
18,1,1,1,1,1,1,6,5,4.75,0
16,3,1,1,1,1,1,3,3,4.050000000000001,0
18,0,1,1,1,1,1,8,3,4.449999999999999,0
15,1,1,1,1,1,1,7,5,4.550000000000001,0
14,2,1,1,1,1,1,7,9,5.3500000000000005,1
17,3,1,1,1,1,1,6,3,4.45,0
19,1,1,1,1,1,1,7,9,5.75,1
16,0,1,1,1,1,1,8,7,5.050000000000001,1
15,1,1,1,1,1,1,5,5,4.35,0
17,4,1,1,1,1,1,8,6,5.3500000000000005,1
19,1,1,1,1,1,1,6,7,5.25,1
15,3,1,1,1,1,1,7,8,5.35,1
14,3,1,1,1,1,1,3,7,4.65,0
12,3,1,1,1,1,1,7,3,4.050000000000001,0
18,2,1,1,1,1,1,4,5,4.65,0
20,1,1,1,1,1,1,7,2,4.45,0
21,1,1,1,1,1,1,7,9,5.95,1
18,1,1,1,1,1,1,4,4,4.3500000000000005,0
13,2,1,1,1,1,1,3,4,3.8499999999999996,0
12,2,1,1,1,1,1,8,8,5.050000000000001,1
20,1,1,1,1,1,1,5,5,4.85,0
20,2,1,1,1,1,1,5,7,5.3500000000000005,1
16,1,1,1,1,1,1,5,7,4.8500000000000005,0
17,3,1,1,1,1,1,8,5,5.05,1
21,0,1,1,1,1,1,4,5,4.75,0
16,0,1,1,1,1,1,7,7,4.95,0
19,2,1,1,1,1,1,8,5,5.15,1
19,1,1,1,1,1,1,3,6,4.75,0
17,0,1,1,1,1,1,3,4,4.05,0
17,0,1,1,1,1,1,3,5,4.25,0
12,3,1,1,1,1,1,6,9,5.15,1
17,3,1,1,1,1,1,4,8,5.25,1
16,4,1,1,1,1,1,8,2,4.45,0
16,2,1,1,1,1,1,4,8,5.05,1
13,2,1,1,1,1,1,7,3,4.050000000000001,0
18,3,1,1,1,1,1,5,7,5.25,1
21,2,1,1,1,1,1,5,9,5.8500000000000005,1
19,4,1,1,1,1,1,4,6,5.15,1
19,2,1,1,1,1,1,8,6,5.3500000000000005,1
13,3,1,1,1,1,1,4,7,4.65,0
20,0,1,1,1,1,1,4,2,4.05,0
18,1,1,1,1,1,1,3,5,4.45,0
20,3,1,1,1,1,1,7,2,4.65,0
15,3,1,1,1,1,1,4,8,5.05,1
13,3,1,1,1,1,1,8,2,4.050000000000001,0
19,4,1,1,1,1,1,7,8,5.85,1
17,0,1,1,1,1,1,3,3,3.85,0
13,2,1,1,1,1,1,4,3,3.75,0
12,2,1,1,1,1,1,3,8,4.550000000000001,0
16,4,1,1,1,1,1,3,8,5.15,1
19,4,1,1,1,1,1,3,4,4.65,0
16,2,1,1,1,1,1,8,4,4.6499999999999995,0
12,2,1,1,1,1,1,4,8,4.65,0
15,1,1,1,1,1,1,4,5,4.25,0
19,3,1,1,1,1,1,5,8,5.550000000000001,1
12,4,1,1,1,1,1,8,4,4.45,0
14,2,1,1,1,1,1,7,3,4.15,0
19,1,1,1,1,1,1,6,8,5.45,1
20,3,1,1,1,1,1,4,6,5.15,1
17,3,1,1,1,1,1,8,6,5.25,1
16,1,1,1,1,1,1,8,9,5.55,1
14,2,1,1,1,1,1,8,9,5.45,1
21,0,1,1,1,1,1,6,9,5.75,1
17,0,1,1,1,1,1,8,6,4.95,0
20,1,1,1,1,1,1,7,3,4.65,0
18,1,1,1,1,1,1,4,9,5.3500000000000005,1
21,0,1,1,1,1,1,7,2,4.45,0
13,3,1,1,1,1,1,7,2,3.95,0
17,3,1,1,1,1,1,7,8,5.550000000000001,1
17,0,1,1,1,1,1,7,3,4.25,0
12,1,1,1,1,1,1,3,7,4.250000000000001,0
19,4,1,1,1,1,1,7,5,5.25,1
12,4,1,1,1,1,1,5,6,4.550000000000001,0
21,0,1,1,1,1,1,8,5,5.15,1
20,0,1,1,1,1,1,5,4,4.55,0
17,4,1,1,1,1,1,5,3,4.45,0
15,4,1,1,1,1,1,8,3,4.550000000000001,0
19,4,1,1,1,1,1,6,5,5.15,1
21,4,1,1,1,1,1,8,7,5.95,1
21,0,1,1,1,1,1,3,8,5.25,1
14,2,1,1,1,1,1,6,5,4.45,0
15,0,1,1,1,1,1,4,8,4.75,0
12,3,1,1,1,1,1,4,9,4.95,0
19,2,1,1,1,1,1,4,9,5.55,1
17,2,1,1,1,1,1,7,8,5.450000000000001,1
19,1,1,1,1,1,1,4,5,4.65,0
19,4,1,1,1,1,1,7,7,5.65,1
18,1,1,1,1,1,1,8,4,4.75,0
19,4,1,1,1,1,1,6,6,5.3500000000000005,1
20,3,1,1,1,1,1,5,3,4.65,0
17,4,1,1,1,1,1,7,3,4.65,0
19,4,1,1,1,1,1,6,8,5.75,1
16,2,1,1,1,1,1,6,2,4.05,0
21,0,1,1,1,1,1,3,4,4.45,0
16,3,1,1,1,1,1,8,8,5.550000000000001,1
17,3,1,1,1,1,1,8,7,5.45,1
19,1,1,1,1,1,1,4,4,4.45,0
20,2,1,1,1,1,1,4,9,5.65,1
12,2,1,1,1,1,1,3,3,3.5500000000000003,0
15,3,1,1,1,1,1,7,7,5.15,1
21,0,1,1,1,1,1,7,7,5.45,1
12,4,1,1,1,1,1,6,7,4.8500000000000005,0
12,1,1,1,1,1,1,4,8,4.550000000000001,0
18,1,1,1,1,1,1,4,6,4.75,0
19,4,1,1,1,1,1,4,8,5.550000000000001,1
18,1,1,1,1,1,1,8,9,5.75,1
17,3,1,1,1,1,1,8,8,5.65,1
21,4,1,1,1,1,1,6,9,6.1499999999999995,1
12,4,1,1,1,1,1,8,8,5.25,1
16,4,1,1,1,1,1,5,2,4.15,0
16,2,1,1,1,1,1,5,8,5.15,1
18,2,1,1,1,1,1,4,7,5.05,1
17,0,1,1,1,1,1,7,9,5.45,1
16,1,1,1,1,1,1,5,7,4.8500000000000005,0
13,2,1,1,1,1,1,5,9,5.05,1
19,1,1,1,1,1,1,6,2,4.25,0
15,0,1,1,1,1,1,8,6,4.75,0
20,3,1,1,1,1,1,6,8,5.75,1
18,0,1,1,1,1,1,7,2,4.15,0
18,4,1,1,1,1,1,3,5,4.75,0
15,4,1,1,1,1,1,7,6,5.050000000000001,1
18,4,1,1,1,1,1,5,3,4.550000000000001,0
18,2,1,1,1,1,1,3,9,5.35,1
19,3,1,1,1,1,1,7,6,5.3500000000000005,1
19,2,1,1,1,1,1,5,7,5.25,1
12,3,1,1,1,1,1,8,4,4.35,0
15,2,1,1,1,1,1,4,5,4.35,0
19,1,1,1,1,1,1,8,3,4.65,0
16,1,1,1,1,1,1,3,6,4.45,0
16,2,1,1,1,1,1,3,5,4.35,0
20,0,1,1,1,1,1,5,4,4.55,0
20,2,1,1,1,1,1,6,9,5.8500000000000005,1
16,2,1,1,1,1,1,5,7,4.95,0
17,2,1,1,1,1,1,5,3,4.25,0
16,2,1,1,1,1,1,6,6,4.85,0
21,4,1,1,1,1,1,7,3,5.050000000000001,1
16,0,1,1,1,1,1,6,3,4.050000000000001,0
19,1,1,1,1,1,1,3,4,4.35,0
18,3,1,1,1,1,1,8,2,4.550000000000001,0
20,4,1,1,1,1,1,7,3,4.949999999999999,0
13,4,1,1,1,1,1,4,2,3.75,0
20,0,1,1,1,1,1,5,4,4.55,0
12,2,1,1,1,1,1,8,9,5.25,1
19,1,1,1,1,1,1,7,5,4.95,0
16,1,1,1,1,1,1,4,8,4.95,0
18,1,1,1,1,1,1,6,9,5.550000000000001,1
21,1,1,1,1,1,1,5,2,4.3500000000000005,0
15,0,1,1,1,1,1,3,7,4.45,0
19,0,1,1,1,1,1,7,9,5.65,1
16,4,1,1,1,1,1,5,3,4.35,0
14,4,1,1,1,1,1,7,9,5.550000000000001,1
19,3,1,1,1,1,1,7,6,5.3500000000000005,1
20,0,1,1,1,1,1,3,3,4.15,0
15,3,1,1,1,1,1,4,3,4.05,0
16,3,1,1,1,1,1,3,8,5.050000000000001,1
18,1,1,1,1,1,1,5,8,5.25,1
20,0,1,1,1,1,1,7,9,5.75,1
16,1,1,1,1,1,1,6,2,3.95,0
15,2,1,1,1,1,1,3,6,4.45,0
13,2,1,1,1,1,1,5,2,3.65,0
18,3,1,1,1,1,1,7,8,5.65,1
21,2,1,1,1,1,1,4,3,4.550000000000001,0
19,3,1,1,1,1,1,6,4,4.8500000000000005,0
13,3,1,1,1,1,1,6,4,4.25,0
18,1,1,1,1,1,1,4,2,3.95,0
15,0,1,1,1,1,1,6,3,3.95,0
13,4,1,1,1,1,1,4,8,4.95,0
20,0,1,1,1,1,1,7,6,5.15,1
12,1,1,1,1,1,1,6,2,3.5500000000000003,0
18,2,1,1,1,1,1,7,2,4.3500000000000005,0
15,3,1,1,1,1,1,4,5,4.449999999999999,0
17,2,1,1,1,1,1,6,3,4.3500000000000005,0
16,1,1,1,1,1,1,4,6,4.550000000000001,0
19,1,1,1,1,1,1,4,2,4.05,0
18,2,1,1,1,1,1,4,6,4.85,0
20,3,1,1,1,1,1,4,3,4.55,0
19,1,1,1,1,1,1,6,7,5.25,1
12,1,1,1,1,1,1,6,9,4.95,0
13,1,1,1,1,1,1,4,5,4.050000000000001,0
14,4,1,1,1,1,1,5,6,4.75,0
20,3,1,1,1,1,1,8,6,5.55,1
13,2,1,1,1,1,1,6,2,3.75,0
19,2,1,1,1,1,1,3,6,4.8500000000000005,0
20,4,1,1,1,1,1,7,5,5.35,1
21,4,1,1,1,1,1,5,3,4.85,0
18,2,1,1,1,1,1,6,5,4.85,0
14,0,1,1,1,1,1,4,2,3.45,0
17,1,1,1,1,1,1,7,4,4.550000000000001,0
15,3,1,1,1,1,1,6,7,5.05,1
19,2,1,1,1,1,1,7,7,5.45,1
18,1,1,1,1,1,1,8,4,4.75,0
21,0,1,1,1,1,1,3,9,5.45,1
18,2,1,1,1,1,1,6,5,4.85,0
20,4,1,1,1,1,1,3,5,4.95,0
17,0,1,1,1,1,1,6,4,4.3500000000000005,0
12,1,1,1,1,1,1,4,5,3.95,0
20,2,1,1,1,1,1,5,3,4.550000000000001,0
21,4,1,1,1,1,1,4,9,5.95,1
14,3,1,1,1,1,1,4,4,4.15,0
13,2,1,1,1,1,1,6,4,4.15,0
13,3,1,1,1,1,1,4,3,3.85,0
16,0,1,1,1,1,1,3,2,3.5500000000000003,0
13,4,1,1,1,1,1,4,3,3.95,0
15,1,1,1,1,1,1,4,9,5.05,1
18,3,1,1,1,1,1,7,5,5.05,1
12,3,1,1,1,1,1,8,9,5.35,1
12,3,1,1,1,1,1,3,6,4.25,0
18,1,1,1,1,1,1,5,3,4.25,0
12,0,1,1,1,1,1,5,3,3.5500000000000003,0
21,3,1,1,1,1,1,8,4,5.25,1
15,2,1,1,1,1,1,3,9,5.05,1
21,3,1,1,1,1,1,4,6,5.250000000000001,1
21,4,1,1,1,1,1,7,4,5.25,1
18,0,1,1,1,1,1,5,3,4.15,0
15,4,1,1,1,1,1,7,4,4.65,0
17,4,1,1,1,1,1,8,9,5.95,1
18,3,1,1,1,1,1,3,7,5.050000000000001,1
18,2,1,1,1,1,1,4,4,4.45,0
14,3,1,1,1,1,1,5,6,4.65,0
21,1,1,1,1,1,1,7,7,5.550000000000001,1
12,2,1,1,1,1,1,6,5,4.25,0
19,1,1,1,1,1,1,4,8,5.25,1
21,3,1,1,1,1,1,3,2,4.3500000000000005,0
21,1,1,1,1,1,1,4,6,5.050000000000001,1
17,1,1,1,1,1,1,7,3,4.3500000000000005,0
12,1,1,1,1,1,1,5,3,3.6500000000000004,0
